=== MATCH SCHEDULE FOR SATURDAY ===
06:30 PM - 06:35 PM | CXD109 | Court 10
06:35 PM - 06:40 PM | AXD24  | Court 13
06:35 PM - 06:40 PM | AXD25  | Court 14
06:35 PM - 07:00 PM | DWS31  | Court 19
06:35 PM - 07:00 PM | BWS7   | Court 15
06:35 PM - 07:00 PM | CMS127 | Court 16
06:35 PM - 07:00 PM | CWS15  | Court 1
06:40 PM - 06:45 PM | AMS24  | Court 13
06:40 PM - 06:45 PM | AMS25  | Court 14
06:40 PM - 06:45 PM | DXD108 | Court 17
06:40 PM - 06:45 PM | DXD109 | Court 18
06:40 PM - 07:05 PM | AWS7   | Court 4
06:40 PM - 07:05 PM | BMS31  | Court 5
06:40 PM - 07:05 PM | DMS127 | Court 6
06:45 PM - 06:50 PM | BXD52  | Court 17
06:45 PM - 06:50 PM | BXD53  | Court 18
06:45 PM - 07:10 PM | DWS54  | Court 13
06:45 PM - 07:10 PM | BWS12  | Court 14
06:45 PM - 07:10 PM | CXD63  | Court 2
06:50 PM - 07:15 PM | CMS222 | Court 11
06:50 PM - 07:15 PM | CWS26  | Court 12
06:50 PM - 07:15 PM | AWS12  | Court 3
06:50 PM - 07:15 PM | BMS54  | Court 7
06:50 PM - 07:15 PM | DMS222 | Court 8
06:50 PM - 07:15 PM | CXD110 | Court 9
06:50 PM - 07:15 PM | AXD15  | Court 10
07:00 PM - 07:25 PM | AXD26  | Court 1
07:00 PM - 07:25 PM | DXD63  | Court 17
07:00 PM - 07:25 PM | DXD110 | Court 15
07:05 PM - 07:30 PM | AMS15  | Court 4
07:05 PM - 07:30 PM | AMS26  | Court 5
07:05 PM - 07:30 PM | BXD31  | Court 16
07:05 PM - 07:30 PM | BXD54  | Court 6
